business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
76511,All Nite Pizza & Foods,5155 03rd St,San Francisco,CA,94124,,,,,76511_20190814,08/14/2019 12:00:00 AM,,Routine - Unscheduled,76511_20190814_103133,Foods not protected from contamination,Moderate Risk,,,,,,
65014,The Old Clam House,299 BAYSHORE Blvd,San Francisco,CA,94124,37.743212,-122.405055,POINT (-122.405055 37.743212),,65014_20190801,08/01/2019 12:00:00 AM,,Routine - Unscheduled,65014_20190801_103144,Unapproved or unmaintained equipment or utensils,Low Risk,1,3,7,10,58,1
91250,Lime Tree,836 Clement St,San Francisco,CA,94118,,,,14155838811,91250_20190606,06/06/2019 12:00:00 AM,,Routine - Unscheduled,91250_20190606_103103,High risk food holding temperature,High Risk,,,,,,
97048,FISHERMAN'S GROTTO NO. 9,2847 Taylor St,San Francisco,CA,94133,,,,14155261293,97048_20180809,08/09/2018 12:00:00 AM,,Routine - Unscheduled,97048_20180809_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
59152,Patio Cafe,531 Castro St,San Francisco,CA,94114,,,,14155625017,59152_20180809,08/09/2018 12:00:00 AM,,Foodborne Illness Investigation,59152_20180809_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
91843,Hello Sandwich & Noodle,426 Larkin St,San Francisco,CA,94102,,,,,91843_20180822,08/22/2018 12:00:00 AM,,Routine - Unscheduled,91843_20180822_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,,,,,,
79565,Yan Yan Seafood Restaurant,2241 Judah St,San Francisco,CA,94122,,,,14155665122,79565_20181015,10/15/2018 12:00:00 AM,,Routine - Unscheduled,79565_20181015_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,,,,,,
77760,"Plentea, Inc.",341 Kearny St,San Francisco,CA,94108,,,,,77760_20190326,03/26/2019 12:00:00 AM,,Routine - Unscheduled,77760_20190326_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
63077,Aroma Tea Shop,845 Washington St,San Francisco,CA,94108,37.795033,-122.407368,POINT (-122.407368 37.795033),14155366588,63077_20190612,06/12/2019 12:00:00 AM,,Reinspection/Followup,,,,4,1,10,3,28857,6
95016,CABLE CAR COFFEE,1 Hallidie Plaza,San Francisco,CA,94102,,,,,95016_20180810,08/10/2018 12:00:00 AM,,Routine - Unscheduled,95016_20180810_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
80861,Red Door Coffee,111 Minna St,San Francisco,CA,94105,,,,,80861_20180501,05/01/2018 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
72049,Tai Chi Restaurant,2031 Polk St,San Francisco,CA,94109,,,,,72049_20180322,03/22/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
96318,SAJJ``,485 PINE St,San Francisco,CA,94104,,,,,96318_20190826,08/26/2019 12:00:00 AM,,Routine - Unscheduled,96318_20190826_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
3229,TOMMYS MEXICAN RESTAURANT,5929 GEARY Blvd,San Francisco,CA,94121,37.780083,-122.483108,POINT (-122.483108 37.780083),,3229_20180207,02/07/2018 12:00:00 AM,,Routine - Unscheduled,3229_20180207_103109,Unclean or unsanitary food contact surfaces,High Risk,26,6,2,11,55,29
85955,India Clay Oven Restaurant and Bar,2436 Clement St,San Francisco,CA,94121,,,,14155750505,85955_20190222,02/22/2019 12:00:00 AM,,Routine - Unscheduled,85955_20190222_103147,Inadequate ventilation or lighting,Low Risk,,,,,,
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,San Francisco,CA,94110,37.761929,-122.419308,POINT (-122.419308 37.761929),14155628987,2343_20190611,06/11/2019 12:00:00 AM,,Routine - Unscheduled,2343_20190611_103154,Unclean or degraded floors walls or ceilings,Low Risk,19,4,7,8,28859,20
94149,Epicurean at Mercy High School,3250 19th Ave,San Francisco,CA,94132,,,,,94149_20181017,10/17/2018 12:00:00 AM,,New Ownership - Followup,94149_20181017_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
61514,Foods Co #357,1800 FOLSOM St,San Francisco,CA,94103,37.767907,-122.415584,POINT (-122.415584 37.767907),,61514_20170322,03/22/2017 12:00:00 AM,,Routine - Unscheduled,61514_20170322_103156,Permit license or inspection report not posted,Low Risk,19,4,7,8,28853,20
83994,Iza Ramen,237 Fillmore St,San Francisco,CA,94117,,,,14155283306,83994_20181127,11/27/2018 12:00:00 AM,,Routine - Unscheduled,83994_20181127_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
1921,TARAVAL OKAZU YA,1735 Taraval St,San Francisco,CA,94116,37.742603,-122.484646,POINT (-122.484646 37.742603),,1921_20190703,07/03/2019 12:00:00 AM,,Routine - Unscheduled,1921_20190703_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,35,8,3,1,29491,35
89305,Golden Coast Restaurant,1540 Ocean St,San Francisco,CA,94112,,,,14155608877,89305_20190916,09/16/2019 12:00:00 AM,,Routine - Unscheduled,89305_20190916_103135,No person in charge of food facility,Low Risk,,,,,,
94995,Nucha,1750 Cesar Chavez St D,San Francisco,CA,94124,,,,,94995_20180320,03/20/2018 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
83423,Carbon Grill,852 Clement St,San Francisco,CA,94118,,,,14155759966,83423_20170328,03/28/2017 12:00:00 AM,,Routine - Unscheduled,83423_20170328_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
74487,Guckenheimer@Wharton,2 Harrison St Suite 600,San Francisco,CA,94105,,,,,74487_20190503,05/03/2019 12:00:00 AM,,Routine - Unscheduled,74487_20190503_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
67371,Roxie Market & Deli,500 KIRKHAM St,San Francisco,CA,94122,37.760318,-122.466321,POINT (-122.466321 37.760318),,67371_20190708,07/08/2019 12:00:00 AM,,Routine - Unscheduled,67371_20190708_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,12,8,4,1,56,14
63893,Marina Sushi Bar,2020 LOMBARD St,San Francisco,CA,94123,37.800028,-122.434864,POINT (-122.434864 37.800028),14155332767,63893_20190709,07/09/2019 12:00:00 AM,,Routine - Unscheduled,63893_20190709_103132,Improper thawing methods,Moderate Risk,17,9,1,13,57,13
94465,Beautifull LLC,3401 California St,San Francisco,CA,94118,,,,,94465_20190321,03/21/2019 12:00:00 AM,,Routine - Unscheduled,94465_20190321_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
102398,BEIT RIMA,138 CHURCH ST,San Francisco,CA,94114,,,,,102398_20190813,08/13/2019 12:00:00 AM,,Routine - Unscheduled,102398_20190813_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
88349,Manitas Cafe & Deli,2078 Hayes St,San Francisco,CA,,,,,14155216482,88349_20180821,08/21/2018 12:00:00 AM,,Routine - Unscheduled,88349_20180821_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
74869,Sabrosa,3200 Fillmore St,San Francisco,CA,,,,,,74869_20180607,06/07/2018 12:00:00 AM,,Routine - Unscheduled,74869_20180607_103161,Low risk vermin infestation,Low Risk,,,,,,
88821,Caffe Macaroni,59 Columbus Ave,San Francisco,CA,94111,,,,,88821_20170414,04/14/2017 12:00:00 AM,,Routine - Unscheduled,88821_20170414_103139,Improper food storage,Low Risk,,,,,,
3869,SAFEWAY #739,3350 MISSION St,San Francisco,CA,94110,37.742998,-122.421638,POINT (-122.421638 37.742998),14155822866,3869_20191001,10/01/2019 12:00:00 AM,,Complaint,,,,2,7,7,2,28859,2
74149,Guang Dong Barbecue Tea House,2191 Irving St,San Francisco,CA,94122,,,,14155739948,74149_20190718,07/18/2019 12:00:00 AM,,Routine - Unscheduled,74149_20190718_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
97356,ASHLEY'S CAFE,4454 CALIFORNIA St,San Francisco,CA,94118,,,,,97356_20181120,11/20/2018 12:00:00 AM,,New Ownership - Followup,,,,,,,,,
84551,Honey Creme,839 Irving St,San Francisco,CA,94122,,,,,84551_20171004,10/04/2017 12:00:00 AM,,Complaint,,,,,,,,,
5150,Kentucky Fried Chicken,200 Duboce St,San Francisco,CA,94103,37.769758,-122.424782,POINT (-122.424782 37.769758),14155431613,5150_20170918,09/18/2017 12:00:00 AM,,Complaint,5150_20170918_103156,Permit license or inspection report not posted,Low Risk,19,4,5,8,28853,20
3614,"Taqueria ""Los Coyotes"" #2",3036 16th St,San Francisco,CA,94103,37.765028,-122.420402,POINT (-122.420402 37.765028),,3614_20170109,01/09/2017 12:00:00 AM,,Reinspection/Followup,3614_20170109_103120,Moderate risk food holding temperature,Moderate Risk,19,4,7,8,28853,20
79248,Ha Nam Ninh Restaurant,701 Larkin St,San Francisco,CA,94109,,,,,79248_20180823,08/23/2018 12:00:00 AM,,Routine - Unscheduled,79248_20180823_103114,High risk vermin infestation,High Risk,,,,,,
96565,LA FLOR DE IZOTE,3781 MISSION ST,San Francisco,CA,94110,,,,14155799640,96565_20190312,03/12/2019 12:00:00 AM,,Routine - Unscheduled,96565_20190312_103102,Unclean hands or improper use of gloves,High Risk,,,,,,
67565,King of Thai Noodles Cafe,1541 TARAVAL St,San Francisco,CA,94116,37.742703,-122.482819,POINT (-122.482819 37.742703),,67565_20190703,07/03/2019 12:00:00 AM,,Routine - Unscheduled,67565_20190703_103138,Improper storage use or identification of toxic substances,Low Risk,35,8,3,1,29491,35
76477,Z & Y Restaurant,655 Jackson St,San Francisco,CA,94133,,,,,76477_20181227,12/27/2018 12:00:00 AM,,Routine - Unscheduled,76477_20181227_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
4986,SENIORE'S PIZZA,2415 19th Ave,San Francisco,CA,94116,37.742728,-122.475714,POINT (-122.475714 37.742728),,4986_20190806,08/06/2019 12:00:00 AM,,Routine - Unscheduled,4986_20190806_103154,Unclean or degraded floors walls or ceilings,Low Risk,35,8,3,1,29491,35
77098,Un Cafecito!,335 Jones St,San Francisco,CA,94102,,,,,77098_20180913,09/13/2018 12:00:00 AM,,Routine - Unscheduled,77098_20180913_103114,High risk vermin infestation,High Risk,,,,,,
95569,Quickly Tea Plus Tea Bar,4482 Mission St,San Francisco,CA,94112,,,,,95569_20180514,05/14/2018 12:00:00 AM,,Routine - Unscheduled,95569_20180514_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
63016,Spin City Coffee Bar,1299 SANCHEZ St,San Francisco,CA,94114,37.748474,-122.429286,POINT (-122.429286 37.748474),,63016_20190812,08/12/2019 12:00:00 AM,,Routine - Unscheduled,63016_20190812_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,22,4,5,2,28862,22
101232,Tony's/ City Bistro South 500,1 Warriors Way Level 600 South,San Francisco,CA,94158,,,,,101232_20190906,09/06/2019 12:00:00 AM,,Routine - Scheduled,101232_20190906_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
86486,Surisan,505 Beach St,San Francisco,CA,94133,,,,,86486_20190415,04/15/2019 12:00:00 AM,,Routine - Unscheduled,86486_20190415_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
89982,Pakwan Restaurant,1140 Ocean Ave,San Francisco,CA,94112,,,,14155841200,89982_20171003,10/03/2017 12:00:00 AM,,Complaint,89982_20171003_103156,Permit license or inspection report not posted,Low Risk,,,,,,
94408,Sizzling Pot King,139 8th St,San Francisco,CA,94103,,,,,94408_20180608,06/08/2018 12:00:00 AM,,Routine - Unscheduled,94408_20180608_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
79989,Mochica,1469 18th St,San Francisco,CA,94107,,,,,79989_20190522,05/22/2019 12:00:00 AM,,Routine - Unscheduled,79989_20190522_103133,Foods not protected from contamination,Moderate Risk,,,,,,
1757,Dar Bar Pakistani/Indian Cusine,1412 Polk St,San Francisco,CA,94109,37.789784,-122.420455,POINT (-122.420455 37.789784),,1757_20190530,05/30/2019 12:00:00 AM,,Complaint Reinspection/Followup,,,,21,9,10,13,28858,21
90950,El Azteca Taqueria,5298 3rd St.,San Francisco,CA,94124,,,,,90950_20181029,10/29/2018 12:00:00 AM,,Routine - Unscheduled,90950_20181029_103132,Improper thawing methods,Moderate Risk,,,,,,
66276,Martita's Restaurant,1401 EGBERT Ave,San Francisco,CA,94124,37.722776,-122.392864,POINT (-122.392864 37.722776),,66276_20190710,07/10/2019 12:00:00 AM,,Routine - Unscheduled,66276_20190710_103131,Moderate risk vermin infestation,Moderate Risk,1,3,8,10,58,1
25162,Westin St Francis - Oak Room/Banquet,335 Powell St Lobby,San Francisco,CA,94102,37.7877,-122.408345,POINT (-122.408345 37.7877),,25162_20190610,06/10/2019 12:00:00 AM,,Routine - Unscheduled,25162_20190610_103144,Unapproved or unmaintained equipment or utensils,Low Risk,36,1,10,5,28852,36
86718,Lollipot,890 Taraval St,San Francisco,CA,94116,,,,14155818962,86718_20180522,05/22/2018 12:00:00 AM,,Routine - Unscheduled,86718_20180522_103132,Improper thawing methods,Moderate Risk,,,,,,
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,,,,14155559302,90030_20181017,10/17/2018 12:00:00 AM,,Routine - Unscheduled,90030_20181017_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
99740,PLAIN JANE,1000 Guerrero St,San Francisco,CA,94110,,,,14155208532,99740_20190318,03/18/2019 12:00:00 AM,,New Ownership - Followup,,,,,,,,,
90487,"Yemen Kitchen, Inc.",219 Jones St,San Francisco,CA,94102,,,,,90487_20180830,08/30/2018 12:00:00 AM,,Foodborne Illness Investigation,90487_20180830_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
3834,SAFEWAY #1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,POINT (-122.427549 37.768743),14158393870,3834_20190617,06/17/2019 12:00:00 AM,,New Construction,,,,3,4,5,7,28862,5
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20190415,04/15/2019 12:00:00 AM,,Routine - Unscheduled,76615_20190415_103150,Improper or defective plumbing,Low Risk,,,,,,
90813,Kaisen Sushi,71 5th St,San Francisco,CA,94103,,,,,90813_20190603,06/03/2019 12:00:00 AM,,Routine - Unscheduled,90813_20190603_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
77546,Fresh Brew Coffee,882 Bush St,San Francisco,CA,94108,,,,,77546_20180816,08/16/2018 12:00:00 AM,,Routine - Unscheduled,77546_20180816_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,,,,,,
93460,Che Fico Alimentari,834 Divisadero St,San Francisco,CA,94117,,,,,93460_20180417,04/17/2018 12:00:00 AM,,New Construction,,,,,,,,,
91619,Mo'z Cafe S.F. Inc,5 Masonic Ave,San Francisco,CA,94118,,,,,91619_20190410,04/10/2019 12:00:00 AM,,Routine - Unscheduled,91619_20190410_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190327,03/27/2019 12:00:00 AM,,Routine - Unscheduled,1154_20190327_103102,Unclean hands or improper use of gloves,High Risk,19,4,5,8,28859,20
58576,Thanh Tam II,577 Valencia St.,San Francisco,CA,94103,37.763664,-122.421736,POINT (-122.421736 37.763664),,58576_20190822,08/22/2019 12:00:00 AM,,Routine - Unscheduled,58576_20190822_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19,4,7,8,28859,20
78408,Thinker's Cafe,1631 20th St,San Francisco,CA,94107,,,,,78408_20180820,08/20/2018 12:00:00 AM,,Routine - Unscheduled,78408_20180820_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,,
95676,Spice Kitchen,432 Sutter St,San Francisco,CA,94108,,,,,95676_20181204,12/04/2018 12:00:00 AM,,Routine - Unscheduled,95676_20181204_103147,Inadequate ventilation or lighting,Low Risk,,,,,,
1832,Murphy's,217 Kearny St,San Francisco,CA,94108,37.790125,-122.403924,POINT (-122.403924 37.790125),,1832_20181203,12/03/2018 12:00:00 AM,,Routine - Unscheduled,1832_20181203_103144,Unapproved or unmaintained equipment or utensils,Low Risk,6,1,10,5,28854,8
76510,Indochine 508,508 Valencia St,San Francisco,CA,94112,,,,14155625022,76510_20190327,03/27/2019 12:00:00 AM,,Routine - Unscheduled,76510_20190327_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
96318,SAJJ``,485 PINE St,San Francisco,CA,94104,,,,,96318_20181227,12/27/2018 12:00:00 AM,,Routine - Unscheduled,96318_20181227_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
95539,Golden Coffee,901 Sutter St,San Francisco,CA,94109,,,,,95539_20180820,08/20/2018 12:00:00 AM,,Routine - Unscheduled,95539_20180820_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
88525,McDonald's,2805 Mission St,San Francisco,CA,94110,,,,14155253309,88525_20180808,08/08/2018 12:00:00 AM,,Complaint,88525_20180808_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
84256,Royal Ground Coffee,2342 Clement St,San Francisco,CA,94121,,,,,84256_20190520,05/20/2019 12:00:00 AM,,Reinspection/Followup,84256_20190520_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
96653,The Story of Ramen,3231 24th St,San Francisco,CA,94110,,,,,96653_20180706,07/06/2018 12:00:00 AM,,New Ownership,,,,,,,,,
77760,"Plentea, Inc.",341 Kearny St,San Francisco,CA,94108,,,,,77760_20190326,03/26/2019 12:00:00 AM,,Routine - Unscheduled,77760_20190326_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
91811,Smitten Ice Cream,121 Capp St,San Francisco,CA,94110,,,,,91811_20171004,10/04/2017 12:00:00 AM,,New Construction,,,,,,,,,
6016,"On Lok Senior Health Services, Inc",1333 Bush St,San Francisco,CA,94109,37.788823,-122.419047,POINT (-122.419047 37.788823),,6016_20190711,07/11/2019 12:00:00 AM,,Routine - Unscheduled,6016_20190711_103109,Unclean or unsanitary food contact surfaces,High Risk,21,9,10,13,28858,21
101079,Big Nate BBQ North 200,1 Warriors Way Level 300 North East,San Francisco,CA,94158,,,,,101079_20190807,08/07/2019 12:00:00 AM,,New Ownership,,,,,,,,,
93422,Subway #28285,408 Montgomery St,San Francisco,CA,94104,,,,,93422_20190708,07/08/2019 12:00:00 AM,,Routine - Unscheduled,93422_20190708_103162,Other low risk violation,Low Risk,,,,,,
90273,Trader Joe's #225,10 4th St.,San Francisco,CA,94103,,,,,90273_20180105,01/05/2018 12:00:00 AM,,Complaint,90273_20180105_103139,Improper food storage,Low Risk,,,,,,
100239,HUNTINGTON HOTEL SAN FRANCISCO,1075 CALIFORNIA ST,San Francisco,CA,94108,,,,14155342803,100239_20190701,07/01/2019 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
84698,Fayala,215 Fremont St Suite 2B,San Francisco,CA,94105,,,,,84698_20180808,08/08/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
1582,Caffe Bianco,39 Sutter St,San Francisco,CA,94104,37.790102,-122.401158,POINT (-122.401158 37.790102),,1582_20190712,07/12/2019 12:00:00 AM,,Routine - Unscheduled,1582_20190712_103154,Unclean or degraded floors walls or ceilings,Low Risk,6,1,10,4,28854,8
35592,Little Saigon Deli,131 Steuart St,San Francisco,CA,94105,37.792864,-122.392653,POINT (-122.392653 37.792864),,35592_20190729,07/29/2019 12:00:00 AM,,Routine - Unscheduled,35592_20190729_103142,Unclean nonfood contact surfaces,Low Risk,6,2,9,12,28855,8
19002,Subway #4066,5650 Geary Blvd,San Francisco,CA,94121,37.780421,-122.479933,POINT (-122.479933 37.780421),14155388223,19002_20190212,02/12/2019 12:00:00 AM,,Routine - Unscheduled,19002_20190212_103109,Unclean or unsanitary food contact surfaces,High Risk,26,6,2,11,55,29
78769,St. Anthony Foundation,121 Golden Gate Ave,San Francisco,CA,94102,,,,,78769_20190207,02/07/2019 12:00:00 AM,,Routine - Unscheduled,78769_20190207_103129,Insufficient hot water or running water,Moderate Risk,,,,,,
68784,Joe's Ice Cream,5420 Geary Blvd,San Francisco,CA,94121,37.780488,-122.477751,POINT (-122.477751 37.780488),,68784_20190618,06/18/2019 12:00:00 AM,,Routine - Unscheduled,,,,26,6,2,11,55,29
63095,AFC Sushi @ Safeway 1711,15 Marina Blvd,San Francisco,CA,94123,37.805073,-122.433106,POINT (-122.433106 37.805073),,63095_20180628,06/28/2018 12:00:00 AM,,Complaint,63095_20180628_103102,Unclean hands or improper use of gloves,High Risk,17,9,1,13,57,13
64884,Tope,1326 Grant Ave,San Francisco,CA,94133,37.799058,-122.407217,POINT (-122.407217 37.799058),,64884_20190829,08/29/2019 12:00:00 AM,,Routine - Unscheduled,64884_20190829_103161,Low risk vermin infestation,Low Risk,23,1,10,3,308,23
